Rec,Inf,UID,Name,Best Pos,Age,Club,Division,Mins,Tgls/90,Tcon/90,Gls,Goals Outside Box,Shot/90,xG/shot,Shot %,ShT/90,Shots Outside Box/90,Gls/90,xG/90,NP-xG/90,xG-OP,Conv %,Ast,Asts/90,Ps A/90,Pas %,xA/90,OP-KP/90,Ch C/90,Drb/90,Pr passes/90,OP-Crs A/90,OP-Cr %,Crs A/90,Cr C/A,Tck A,Tck R,Pres A/90,Pres C/90,Poss Won/90,Poss Lost/90,K Tck/90,Int/90,Clr/90,Blk/90,Shts Blckd/90,Aer A/90,Hdr %,K Hdrs/90,Sprints/90,Dist/90,Gl Mst,Fls,FA,Yel,Red,Wage,Transfer Value
- - -,,2000054489,Nesto Groen,ST (C),21,Excelsior,Eredivisie,"2,392",0.87,1.02,4,0,1.05,0.15,39%,0.41,0.34,0.15,0.16,0.16,-0.3,14%,1,0.04,27.62,92%,0.07,0.49,0.23,1.2,0.6,0.68,33%,0.68,33%,42,79%,5.42,1.32,2.93,5.46,0,0.68,0.68,0.11,0.04,5.57,51%,0.04,4.03,11.0km,1,25,25,1,0,£300 p/w,£1.1M - £2.4M
- - -,,37058009,Justin Lonwijk,AM (C),26,Fortuna Sittard,Eredivisie,"1,996",1.13,0.95,4,1,1.58,0.12,43%,0.68,0.72,0.18,0.19,0.19,-0.32,11%,2,0.09,29.53,84%,0.1,0.77,0.23,1.31,1.17,1.17,12%,1.17,11%,67,70%,13.39,2.53,7.76,8.79,0.05,1.94,0.77,0.23,0.09,8.7,49%,0,10.19,13.7km,0,28,27,3,0,"£4,500 p/w",£1.3M - £2.8M
- - -,Wnt,37059387,Delano Burgzorg,AM (L),27,Middlesbrough,Sky Bet Championship,"1,201",1.42,1.57,5,1,1.57,0.19,57%,0.9,0.3,0.37,0.3,0.3,1,24%,1,0.07,21.58,84%,0.06,0.9,0.22,0.97,1.12,0.97,31%,0.97,30%,26,77%,8.32,2.17,6.22,7.34,0,1.57,0.67,0.15,0.07,11.62,24%,0,6.22,12.8km,0,33,19,2,0,"£20,000 p/w",£650K
- - -,,29040682,Liam Palmer,DM,34,Sheffield Wednesday,Sky Bet Championship,"3,205",1.24,1.26,1,0,0.65,0.07,43%,0.28,0.37,0.03,0.04,0.04,-0.51,4%,1,0.03,44.09,87%,0.08,0.76,0.22,1.1,5.17,2.5,10%,3.03,12%,107,82%,8.82,2.81,9.86,8.68,0.11,1.8,1.35,0.65,0.28,4.58,49%,0.2,12.8,13.2km,1,35,11,9,0,"£12,000 p/w",£0 - £60K
- - -,Wnt,37058361,Tahith Chong,AM (L),26,Sheffield United,Sky Bet Championship,"2,409",1.49,1.2,7,3,2.76,0.11,42%,1.16,1.64,0.26,0.31,0.31,-1.36,9%,7,0.26,27.42,83%,0.15,0.93,0.22,2.58,1.94,3.66,18%,4.18,17%,92,83%,12.7,3.51,8.63,11.88,0.07,2.76,1.01,0.6,0.15,8.07,35%,0.15,9.3,13.8km,0,18,46,2,0,"£30,000 p/w",£5.6M - £6.8M
- - -,Wnt,2000087791,Milan Smit,ST (C),23,Go Ahead Eagles,Eredivisie,"2,008",0.85,1.3,6,0,1.79,0.18,50%,0.9,0.18,0.27,0.33,0.29,-1.28,15%,2,0.09,28.28,82%,0.07,0.58,0.22,1.79,1.03,0.67,27%,0.67,26%,44,77%,9.64,2.02,4.93,8.87,0.04,1.43,0.4,0.04,0.04,11.61,49%,0.27,7.17,12.9km,0,21,19,2,0,"£2,500 p/w",£100K - £1M
- - -,Wnt,28121369,Armando Broja,ST (C),24,Burnley,Premier League,"2,012",1.07,1.34,9,0,1.48,0.25,45%,0.67,0.36,0.4,0.36,0.33,0.85,27%,3,0.13,27.64,86%,0.12,0.58,0.22,1.34,1.03,0.22,40%,0.22,40%,30,67%,6.35,1.61,4.2,7.69,0,1.34,0.36,0.09,0.09,4.97,44%,0.27,5.41,12.9km,1,10,33,1,0,"£40,000 p/w",£14M
- - -,Lst,28019851,Nathaniel Clyne,D (R),35,Crystal Palace,Premier League,"1,617",0.83,1.61,0,0,0.83,0.06,40%,0.33,0.33,-,0.05,0.05,-0.94,-,2,0.11,34.62,84%,0.13,0.61,0.22,1.5,3.9,6.07,6%,6.07,5%,81,78%,14.19,3.78,10.85,13.91,0,2.89,2.39,0.45,0.17,5.18,47%,0.06,16.59,13.7km,0,29,12,4,1,"£50,000 p/w",£85K
- - -,Wnt,29121995,Dael Fry,D (C),28,Middlesbrough,Sky Bet Championship,"2,835",1.49,1.68,0,0,0.48,0.07,33%,0.16,0.06,-,0.03,0.03,-1.05,-,0,-,43.62,88%,0.07,0.63,0.22,0.03,2.73,0.1,67%,0.1,66%,61,85%,4.57,1.65,11.75,6.03,0.41,1.97,1.62,0.67,0.54,7.11,72%,0.73,3.9,11.3km,1,21,2,5,0,"£5,500 p/w",£375K - £3.8M
- - -,,28093277,Wes Harding,D (R),29,Millwall,Sky Bet Championship,"2,477",1.67,1.27,1,1,0.33,0.09,22%,0.07,0.18,0.04,0.03,0.03,0.19,11%,5,0.18,44.18,89%,0.12,0.94,0.22,0.4,4.69,1.2,3%,1.2,3%,86,83%,7.12,2.73,12.75,9.19,0.25,1.67,1.64,1.09,0.4,6.65,51%,0.36,10.43,12.3km,0,25,4,6,0,"£5,000 p/w",£1.1M - £2.4M
- - -,,28047463,Jack Robinson,D (C),32,Birmingham,Sky Bet Championship,"2,912",1.21,1.08,1,0,0.31,0.1,40%,0.12,0.15,0.03,0.03,0.03,0.02,10%,0,-,71.15,91%,0.05,0.43,0.22,0.46,8.04,1.58,24%,1.58,23%,100,80%,7.14,2.32,10.51,12.02,0.22,1.85,1.14,0.74,0.19,4.17,65%,0.4,10.38,12.4km,0,36,10,5,0,"£25,000 p/w",£160K - £1.6M
- - -,,92092245,Braydon Manu,ST (C),29,PEC Zwolle,Eredivisie,"1,665",1.41,1.14,7,2,1.84,0.14,53%,0.97,0.92,0.38,0.26,0.26,2.14,21%,2,0.11,23.68,84%,0.13,0.92,0.22,2.97,1.84,5.03,9%,5.03,8%,62,85%,9.73,1.51,6.86,11.46,0,1.62,1.24,0.22,0.05,7.14,12%,0,9.51,12.9km,0,52,31,7,1,"£7,500 p/w",£3.3M - £6.6M
- - -,,48031641,Olivier Boscagli,D (L),28,Brighton,Premier League,"2,086",1.34,1.16,3,1,1.04,0.07,46%,0.47,0.52,0.13,0.07,0.07,1.35,13%,1,0.04,69.89,91%,0.08,0.99,0.22,0.65,5.7,0.73,17%,1.77,17%,76,87%,7.16,1.81,11.91,7.81,0.04,1.9,0.73,0.47,0.17,6.56,73%,0.73,11.65,13.5km,1,30,7,8,0,"£12,000 p/w",£17M - £20M
- - -,Lst,29086858,Elliot Lee,AM (C),31,Wrexham,Sky Bet Championship,"2,528",1.35,1.57,11,1,1.64,0.18,59%,0.96,0.68,0.39,0.29,0.29,2.94,24%,3,0.11,25.63,81%,0.09,0.68,0.21,1.35,1.96,1.14,13%,1.14,12%,53,75%,10.97,2.63,5.91,8.37,0.04,1.96,0.85,0.21,0.14,6.98,16%,0.11,11.53,14.1km,0,17,35,0,0,"£4,000 p/w",£180K
- - -,Wnt,29173645,Lewis Gibson,D (C),25,Preston,Sky Bet Championship,"2,544",1.27,1.63,0,0,0.46,0.06,38%,0.18,0.07,-,0.03,0.03,-0.84,-,3,0.11,57.81,87%,0.07,0.92,0.21,0.07,4.92,0.71,10%,0.71,10%,58,72%,4.53,1.17,14.72,10.08,0.6,1.91,1.66,0.6,0.35,7.92,78%,1.27,6.72,12.0km,2,7,4,4,0,"£12,500 p/w",£750K - £1.7M
- - -,,37085004,Mohamed Nassoh,M (C),23,NAC,Eredivisie,"2,549",1.45,1.27,5,2,1.41,0.09,40%,0.56,0.95,0.18,0.12,0.12,1.46,13%,1,0.04,39.47,85%,0.1,1.06,0.21,1.02,4.34,1.02,10%,3.99,10%,90,79%,14.83,3.95,9.36,9.82,0.18,2.3,0.85,0.53,0.25,4.38,72%,0.11,8.97,13.2km,0,16,21,4,0,"£4,500 p/w",£475K - £4.7M
- - -,,29086211,Jake Cooper,D (C),31,Millwall,Sky Bet Championship,"3,435",1.78,1.15,7,0,1.55,0.08,46%,0.71,0.08,0.18,0.12,0.12,2.33,12%,4,0.1,49.13,86%,0.07,0.5,0.21,0.21,3.28,0.26,10%,0.26,10%,67,81%,3.12,1.02,14.02,7.65,0.52,1.99,0.89,0.45,0.29,12.1,81%,2.31,5.79,11.6km,0,18,3,4,0,"£11,500 p/w",Not for Sale
- - -,,29242653,George Thomason,M (C),25,Wrexham,Sky Bet Championship,"1,731",1.35,1.46,0,0,1.14,0.05,18%,0.21,0.83,-,0.06,0.06,-1.08,-,1,0.05,45.08,87%,0.1,0.88,0.21,1.04,4.11,0.47,27%,0.57,22%,75,72%,13.1,3.02,9.31,7.64,0,1.98,0.99,0.52,0.16,3.69,34%,0.1,11.59,13.8km,0,18,5,1,0,"£4,500 p/w",£650K - £1.4M
- - -,Loa,49059678,Yoann Cathline,AM (L),23,FC Utrecht,Eredivisie,"1,304",0.76,1.24,1,0,1.17,0.11,41%,0.48,0.41,0.07,0.13,0.13,-0.85,6%,1,0.07,38.93,84%,0.08,1.1,0.21,4.21,3.52,4,21%,5.04,22%,46,80%,16.01,5.18,6.9,13.53,0,2.07,0.48,0.35,0.28,4.97,15%,0.14,10.84,13.5km,0,14,29,4,0,"£6,000 p/w",£550K - £5.6M
- - -,,85051578,Sébastien Haller,ST (C),31,FC Utrecht,Eredivisie,"2,623",0.79,1.34,9,0,2.92,0.15,41%,1.2,0.34,0.31,0.43,0.4,-3.54,11%,0,-,26.52,80%,0.06,0.38,0.21,0.45,0.21,0.07,100%,0.07,100%,34,68%,5.32,1.2,4.32,7.34,0.1,0.72,0.24,0.17,0.07,12.01,63%,0.1,3.84,11.8km,0,15,39,2,0,"£48,000 p/w",Not for Sale
- - -,,53151876,Joshua Kitolano,M (C),24,Sparta Rotterdam,Eredivisie,"2,632",1.54,0.89,6,2,1.44,0.16,33%,0.48,0.82,0.21,0.23,0.17,-0.68,14%,2,0.07,50.2,88%,0.11,0.89,0.21,2.19,4.24,0.85,15%,1.61,12%,90,76%,13.2,3.35,8.04,8.17,0.1,1.64,0.65,0.48,0.34,4.41,26%,0.03,10.63,14.0km,1,30,10,7,0,"£5,000 p/w",£170K - £8.2M
- - -,Wnt,2000026207,Adamo Nagalo,DM,23,PSV Eindhoven,Eredivisie,"2,221",1.86,0.77,1,0,0.53,0.1,31%,0.16,0.16,0.04,0.05,0.05,-0.24,8%,2,0.08,77.44,94%,0.1,0.61,0.2,0.2,7.82,0.45,18%,0.45,18%,74,77%,5.63,1.82,12.64,5.79,0.08,2.23,0.77,0.28,0.16,7.09,65%,0.45,6.48,12.1km,0,32,3,8,1,"£15,000 p/w",£4.3M - £5.6M
- - -,Wnt,49048381,Kiliann Sildillia,D (R),24,PSV Eindhoven,Eredivisie,"3,111",1.85,0.75,1,0,0.32,0.13,27%,0.09,0.09,0.03,0.04,0.04,-0.44,9%,8,0.23,76,94%,0.12,0.55,0.2,0.64,7,0.64,23%,0.64,22%,81,84%,5.93,2.03,13.34,8.19,0.2,2.4,0.9,0.69,0.32,6.6,79%,0.75,8.01,12.4km,1,25,15,4,0,"£6,000 p/w",£8.8M - £10.5M
- - -,,29175037,Jordan Williams,D (R),26,Portsmouth,Sky Bet Championship,"1,791",1.26,1.51,0,0,0.55,0.07,18%,0.1,0.2,-,0.04,0.04,-0.77,-,2,0.1,50.75,87%,0.09,0.6,0.2,1.61,4.02,3.97,10%,4.02,10%,70,79%,9.25,2.86,14.57,12.41,0.1,2.46,1.96,0.75,0.5,6.78,70%,0.6,13.62,13.5km,0,24,6,6,0,"£6,000 p/w",£325K - £1M
- - -,,43612084,Raúl Moro,AM (L),23,Ajax,Eredivisie,"2,723",1.45,0.76,10,0,2.15,0.13,42%,0.89,0.99,0.33,0.28,0.28,1.51,15%,4,0.13,39.53,87%,0.17,1.16,0.2,4.66,4.2,3.5,13%,3.77,13%,98,71%,14.38,4.1,6.25,13.68,0,1.52,0.43,0.2,0.07,4.66,17%,0,12.92,12.9km,0,54,63,9,0,"£20,000 p/w",£140K - £6.4M
- - -,,28058513,Nathaniel Chalobah,DM,31,Sheffield Wednesday,Sky Bet Championship,"3,233",1.28,1.2,7,2,1.25,0.09,56%,0.7,0.75,0.19,0.11,0.11,3.04,16%,2,0.06,48.3,87%,0.08,0.92,0.19,0.47,4.18,0.53,15%,0.56,15%,65,71%,9.38,2.67,7.91,7.52,0.06,1.36,0.67,0.31,0.14,5.29,48%,0.33,8.88,12.8km,1,13,24,3,0,"£20,000 p/w",Not for Sale
- - -,,29085571,Jamal Lowe,AM (L),31,Sheffield Wednesday,Sky Bet Championship,"2,775",1.26,0.97,7,0,2.17,0.16,40%,0.88,0.68,0.23,0.35,0.3,-3.89,10%,2,0.06,30.1,83%,0.09,1.14,0.19,2.37,1.98,1.69,19%,2.21,21%,94,83%,14.82,3.63,7.95,11.81,0,2.01,0.81,0.52,0.1,8.76,42%,0.13,13.62,13.4km,0,31,56,4,0,"£18,000 p/w",Not for Sale
- - -,,37071180,Quilindschy Hartman,D (L),24,Burnley,Premier League,"2,779",0.87,1.23,1,0,0.29,0.08,33%,0.1,0.26,0.03,0.02,0.02,0.25,11%,2,0.06,53.11,90%,0.06,0.49,0.19,2.2,4.73,3.11,11%,3.63,9%,151,83%,10.72,3.17,11.79,11.11,0.16,2.82,1.65,0.91,0.39,3.08,49%,0.16,18.07,13.6km,2,60,16,8,0,"£14,000 p/w",£9.6M - £15M
- - -,,37048149,Django Warmerdam,D (L),30,Excelsior,Eredivisie,"2,317",0.74,1.01,1,0,0.19,0.14,40%,0.08,0.12,0.04,0.03,0.03,0.31,20%,0,-,68.91,88%,0.07,0.43,0.19,1.75,8.04,2.21,15%,2.52,17%,104,77%,13.52,3.38,11.96,13.01,0.08,2.33,1.86,0.89,0.19,4.39,86%,0.82,11.73,12.9km,0,25,40,8,0,"£2,600 p/w",£2.8M - £5.6M
- - -,,29130353,Zak Vyner,D (R),29,Bristol City,Sky Bet Championship,"3,263",1.65,1.19,1,0,0.91,0.08,21%,0.19,0.36,0.03,0.08,0.08,-1.77,3%,2,0.06,56.07,90%,0.1,0.58,0.19,1.6,5.16,3.01,13%,3.01,12%,110,82%,8.33,2.73,12.19,9.46,0.22,2.15,0.69,0.5,0.25,8,60%,0.58,10.95,13.0km,2,19,21,0,0,"£10,000 p/w",£1.9M - £4.1M
- - -,Lst,37064566,Lance Duijvestijn,M (C),27,Sparta Rotterdam,Eredivisie,"2,337",1.73,0.85,4,0,1.73,0.13,49%,0.85,0.65,0.15,0.23,0.23,-2.03,9%,2,0.08,34.2,85%,0.1,0.89,0.19,1.19,2.16,0.54,17%,1.16,14%,69,86%,11.32,2.77,7.12,9.94,0,1.77,0.73,0.23,0.04,8.28,38%,0,11.86,13.8km,0,20,26,2,0,"£1,300 p/w",£550K
- - -,,37044534,Henk Veerman,ST (C),35,FC Volendam,Eredivisie,"2,349",1.23,1.84,11,0,3.91,0.11,43%,1.69,0.34,0.42,0.41,0.41,0.19,11%,1,0.04,24.64,79%,0.05,0.57,0.19,0.73,0.96,1.26,15%,1.26,15%,51,73%,9.85,2.34,6.67,9.39,0,1.34,1.38,-,0,14.1,69%,0.11,6.28,12.6km,0,20,45,0,0,"£3,400 p/w",Not for Sale
- - -,Lst,95040954,Macaulay Langstaff,ST (C),29,Millwall,Sky Bet Championship,"2,349",1.49,0.96,21,3,2.68,0.23,57%,1.53,1.03,0.8,0.62,0.49,4.91,30%,0,-,16.86,86%,0.06,0.73,0.19,0.92,0.8,0.96,4%,0.96,4%,46,74%,8.97,1.88,4.25,5.75,0,1.11,0.38,0.11,0,12.45,13%,0,7.51,12.8km,0,46,35,2,0,"£7,500 p/w",£200K
- - -,,2000192797,Leo Sauer,AM (L),20,Feyenoord,Eredivisie,"1,419",1.65,1.14,5,1,1.78,0.17,43%,0.76,0.51,0.32,0.3,0.3,0.24,18%,4,0.25,40.4,84%,0.13,1.21,0.19,5.39,3.49,4.06,11%,4.69,12%,41,80%,12.88,3.62,5.01,16.3,0,1.52,1.01,0.25,0.06,3.36,40%,0,11.1,13.2km,0,19,35,3,0,"£6,000 p/w",£7.2M - £8.8M
- - -,Wnt,19352610,Rodrigo Muniz,ST (C),25,Fulham,Premier League,"1,899",1.23,1.66,4,0,1.75,0.18,51%,0.9,0.38,0.19,0.31,0.31,-2.63,11%,2,0.09,18.34,83%,0.08,0.85,0.19,1.14,0.62,0.28,17%,0.28,16%,28,75%,5.21,1.23,3.03,5.36,0,0.81,0.33,0.05,0,11.94,30%,0.05,4.74,12.2km,0,20,21,2,0,"£7,500 p/w",£5.4M - £8.4M
- - -,Wnt,27129144,Nicolas Madsen,DM,26,QPR,Sky Bet Championship,"1,935",0.98,1.67,2,2,0.93,0.07,25%,0.23,0.56,0.09,0.07,0.07,0.57,10%,0,-,59.3,86%,0.06,0.65,0.19,0.42,6.23,0.37,30%,0.47,37%,85,71%,12.47,2.93,11.58,9.91,0.05,1.95,0.65,0.56,0.33,6.37,63%,0.74,12.7,14.1km,0,33,10,4,1,"£12,500 p/w",£110K - £1.1M
- - -,,45100936,Koki Ogawa,ST (C),28,N.E.C.,Eredivisie,"1,456",0.93,1.05,9,0,2.1,0.22,47%,0.99,0.12,0.56,0.46,0.46,1.55,26%,0,-,19.22,88%,0.08,0.68,0.19,0.87,0.37,0.25,25%,0.25,25%,32,75%,9.21,1.85,4.95,5.38,0,1.36,0.62,0.25,0.06,14.9,36%,0.06,5.38,12.3km,0,21,12,0,0,"£6,000 p/w",£325K - £3.4M
- - -,,28106342,Kiernan Dewsbury-Hall,AM (C),27,Everton,Premier League,"2,924",0.95,1.45,3,1,1.05,0.08,44%,0.46,0.83,0.09,0.08,0.08,0.34,9%,2,0.06,33.89,79%,0.07,0.55,0.18,1.35,2.71,0.46,20%,1.88,20%,107,78%,11.7,3.48,8.1,10.65,0.03,2.49,1.02,0.28,0.22,4.25,38%,0.06,15.08,14.1km,3,31,34,4,0,"£45,000 p/w",£10M - £15.5M
- - -,,28109697,Liam Millar,AM (L),26,Hull City,Sky Bet Championship,"1,951",0.83,1.34,0,0,1.29,0.1,39%,0.51,0.74,-,0.13,0.13,-2.73,-,3,0.14,28,81%,0.16,0.78,0.18,2.44,1.29,3.78,10%,3.78,9%,91,85%,14.39,3.6,6.92,13.38,0,1.66,2.08,0.51,0.05,7.89,26%,0.05,13.05,13.5km,0,21,31,2,0,"£15,000 p/w",£2.8M - £5.8M
- - -,,16199713,Igor,D (C),28,West Ham,Premier League,"2,439",1.33,1.59,0,0,0.33,0.1,22%,0.07,0.11,-,0.03,0.03,-0.91,-,1,0.04,68.3,91%,0.04,0.44,0.18,0.44,4.28,0.33,11%,0.33,11%,60,82%,6.64,1.88,11.51,6.57,0.18,2.73,1.25,0.77,0.52,5.54,68%,0.81,6.16,12.6km,0,18,1,4,0,"£45,000 p/w",£23M - £27M
- - -,,2000026391,Oliver Arblaster,M (C),22,Sheffield United,Sky Bet Championship,"1,469",1.29,1.47,1,1,0.8,0.1,15%,0.12,0.55,0.06,0.08,0.08,-0.28,8%,2,0.12,46.5,86%,0.14,0.98,0.18,1.1,4.1,1.04,40%,1.23,35%,39,69%,12.93,3.19,9.74,8.39,0.06,2.63,0.49,0.43,0.31,4.41,25%,0,13.29,14.5km,1,13,7,2,0,"£2,000 p/w",£300K - £3.1M
- - -,,29156396,Josh Tymon,D (L),27,Swansea,Sky Bet Championship,"2,943",0.8,1.53,1,0,0.52,0.07,29%,0.15,0.37,0.03,0.03,0.03,-0.14,6%,2,0.06,38.84,81%,0.11,0.86,0.18,1.68,4.13,2.51,15%,5.2,9%,150,87%,10.61,3.39,13.67,11.8,0.15,3.09,1.74,0.55,0.12,5.02,59%,0.31,13,13.3km,1,47,9,13,0,"£10,000 p/w",£600K - £6.2M
- - -,Wnt,2000104444,Vivaldo Semedo,ST (C),21,Watford,Sky Bet Championship,"2,947",1.28,1.22,10,2,2.84,0.16,41%,1.16,0.73,0.31,0.45,0.42,-4.62,11%,4,0.12,21.99,87%,0.09,0.76,0.18,1.31,0.67,0.89,17%,0.89,17%,41,73%,6.11,1.77,3.94,6.69,0,0.89,0.37,0.06,0,7.94,48%,0.06,4.4,11.9km,0,45,28,2,0,"£3,100 p/w",£85K - £6.2M
- - -,,28058230,John Lundstram,M (C),32,Hull City,Sky Bet Championship,"2,982",1.18,1.24,0,0,0.97,0.06,41%,0.39,0.69,-,0.06,0.06,-2.07,-,0,-,44.43,86%,0.07,0.66,0.18,0.88,4.2,0.81,6%,1.09,7%,98,84%,11.74,3.26,10.26,8.12,0.03,2.17,1.06,0.45,0.18,4.95,49%,0.63,11.83,13.6km,0,56,16,15,0,"£48,000 p/w",£375K - £3.8M
- - -,,37076864,Kaj de Rooij,AM (L),25,PEC Zwolle,Eredivisie,"1,500",1.14,0.96,4,0,1.32,0.11,41%,0.54,0.48,0.24,0.14,0.14,1.6,18%,1,0.06,25.8,83%,0.06,0.78,0.18,1.92,2.04,2.64,11%,2.7,11%,63,89%,14.22,3.54,7.44,12.24,0,1.8,0.72,0.24,0,7.2,23%,0.06,10.98,12.9km,1,22,30,4,0,"£3,000 p/w",£55K - £550K
- - -,,28067790,Isaac Hayden,DM,31,QPR,Sky Bet Championship,"3,001",0.69,1.47,0,0,0.84,0.06,21%,0.18,0.51,-,0.05,0.05,-1.73,-,0,-,59.47,87%,0.06,0.69,0.18,0.48,5.67,0.45,33%,0.54,33%,121,79%,10.62,2.88,9.48,9.24,0.06,1.56,1.38,0.57,0.27,5.25,58%,0.81,11.43,13.4km,3,55,15,7,1,"£6,500 p/w",£475K - £4.8M
- - -,Lst,13112706,Bertrand Traoré,AM (R),30,Sunderland,Premier League,"1,502",1.2,1.68,3,0,1.2,0.12,35%,0.42,0.72,0.18,0.15,0.15,0.56,15%,3,0.18,31.52,80%,0.12,0.9,0.18,2.46,2.4,1.32,18%,4.01,27%,78,86%,14.2,4.43,8.15,14.44,0.18,2.04,1.2,0.36,0.12,5.81,19%,0,15.04,13.6km,0,21,21,4,0,"£48,000 p/w",£3.1M
- - -,Inj,89061572,Hector Kyprianou,M (C),25,Watford,Sky Bet Championship,"1,509",1.79,1.31,3,2,1.67,0.08,25%,0.42,1.25,0.18,0.14,0.14,0.63,11%,2,0.12,57.61,89%,0.12,1.31,0.18,0.42,4.95,0.72,23%,0.78,25%,46,70%,10.02,3.4,8.17,8.17,0.12,1.43,0.54,0.36,0.12,4.95,39%,0.36,9.78,13.2km,0,25,11,4,0,"£3,500 p/w",£70K - £7.2M
- - -,Lst,27110030,David Akintola,AM (L),30,Hull City,Sky Bet Championship,"1,007",0.54,1.7,1,0,0.98,0.13,45%,0.45,0.45,0.09,0.13,0.13,-0.43,9%,0,-,28.33,84%,0.06,0.98,0.18,3.04,1.88,6.97,10%,7.24,8%,39,77%,11.08,3.04,5.99,16.27,0,2.41,1.97,0.18,0.18,5.54,24%,0,15.46,13.6km,0,20,17,2,0,"£11,000 p/w",£190K
- - -,,2000017587,Shola Shoretire,AM (L),22,PEC Zwolle,Eredivisie,"2,025",0.8,0.93,2,1,0.8,0.09,39%,0.31,0.49,0.09,0.07,0.07,0.4,11%,2,0.09,26.62,75%,0.08,0.71,0.18,2.31,1.91,2.18,14%,3.42,12%,88,78%,14.67,2.89,7.96,13.91,0.04,1.29,0.84,0.53,0.18,7.07,19%,0,13.02,13.0km,1,54,42,8,0,"£10,000 p/w",£150K - £1.5M
- - -,Wnt,37084510,Ryan Flamingo,D (C),23,PSV Eindhoven,Eredivisie,"1,541",1.69,0.88,0,0,0.53,0.06,22%,0.12,0.18,-,0.03,0.03,-0.58,-,0,-,73.71,94%,0.06,0.47,0.18,0.35,6.25,0.35,17%,0.35,16%,30,83%,5.14,1.52,8.76,5.26,0.18,1.4,0.82,0.41,0.35,5.72,48%,0.12,6.31,11.9km,2,14,5,3,0,"£23,000 p/w",£55K - £6.8M
- - -,Wnt,18083570,Arno Verschueren,M (C),29,FC Twente,Eredivisie,"2,057",1.31,0.92,3,2,1.09,0.09,48%,0.53,0.7,0.13,0.09,0.09,1.18,12%,6,0.26,61.25,90%,0.09,1.23,0.18,0.74,5.51,0.44,10%,0.44,10%,55,85%,12.03,3.72,10.85,8.79,0.13,1.97,0.66,0.44,0.18,5.82,57%,0.18,8.09,13.6km,0,20,9,5,0,"£8,000 p/w",£150K - £7.2M
- - -,Inj,2000079847,José Córdoba,D (C),25,Norwich,Sky Bet Championship,"2,575",1.71,0.98,0,0,0.35,0.09,20%,0.07,0.14,-,0.03,0.03,-0.92,-,3,0.1,79.34,93%,0.04,0.35,0.17,0.52,6.05,0.59,24%,0.59,23%,48,77%,4.37,1.57,14.75,6.89,0.07,2.66,1.19,0.56,0.24,6.29,74%,0.49,6.43,12.0km,0,19,5,5,0,"£8,500 p/w",£5.4M - £6.8M
- - -,,61062739,Greg Docherty,M (C),29,Charlton,Sky Bet Championship,"3,092",1.11,1.43,4,2,1.19,0.1,46%,0.55,0.73,0.12,0.12,0.12,0.02,10%,2,0.06,35.86,84%,0.11,0.73,0.17,1.43,2.21,1.4,13%,1.86,10%,128,76%,12.31,3.23,9.11,9.93,0.15,2.1,1.72,0.47,0.26,4.02,40%,0.15,11.53,13.5km,0,31,29,6,0,"£7,000 p/w",£40K - £425K
- - -,Lst,28115925,Kayne Ramsay,D (R),25,Charlton,Sky Bet Championship,"2,070",1,1.26,2,2,0.78,0.06,33%,0.26,0.7,0.09,0.05,0.05,0.86,11%,0,-,40.43,84%,0.05,0.83,0.17,2.22,5.65,3.13,10%,3.13,9%,117,84%,10.35,2.48,13.52,11.35,0.26,2.74,1.7,0.74,0.43,6.22,58%,0.26,12.74,13.5km,3,30,14,4,0,"£4,000 p/w",£100K
- - -,Wnt,29190795,Adam Idah,ST (C),25,Swansea,Sky Bet Championship,"1,553",1.22,1.56,7,0,2.84,0.19,47%,1.33,0.23,0.41,0.53,0.44,-2.21,14%,2,0.12,22.08,80%,0.1,0.41,0.17,1.51,0.64,0.58,10%,0.58,10%,33,73%,7.48,2.14,4.98,7.71,0,1.04,0.46,0.12,0.06,16.4,45%,0.17,5.74,13.1km,0,31,26,1,0,"£20,000 p/w",£110K - £1.1M
- - -,Int,63031763,Róbert Boženík,ST (C),26,Stoke,Sky Bet Championship,"2,592",0.87,1.63,3,0,2.6,0.12,33%,0.87,0.8,0.1,0.32,0.32,-6.31,4%,2,0.07,24.9,84%,0.08,0.56,0.17,0.52,0.62,0.8,17%,0.8,17%,59,76%,7.47,1.98,4.1,7.78,0.07,0.69,0.31,0.28,0.03,10.8,45%,0.24,5.83,12.1km,1,29,43,2,0,"£17,000 p/w",£200K - £2M
- - -,,37055851,Kaj Sierhuis,ST (C),28,Fortuna Sittard,Eredivisie,"2,592",1.04,1.11,9,0,1.25,0.24,58%,0.73,0.45,0.31,0.3,0.25,0.27,25%,2,0.07,23.54,82%,0.06,0.66,0.17,0.97,0.66,0.28,13%,0.28,12%,38,87%,6.01,1.28,3.89,6.18,0.03,1.42,0.49,0.14,0.1,12.26,29%,0.03,5.62,12.5km,0,13,41,1,0,"£9,000 p/w",£180K - £1.8M
- - -,Wnt,29125191,Dominic Solanke,ST (C),28,Tottenham,Premier League,"1,038",1.21,0.95,5,1,1.99,0.29,52%,1.04,0.43,0.43,0.58,0.52,-1.73,22%,1,0.09,18.38,89%,0.04,0.35,0.17,1.21,0.09,0.35,25%,0.35,25%,24,79%,9.88,1.47,4.51,6.07,0,1.13,0.17,0.09,0.09,10.14,24%,0.09,5.72,13.5km,0,28,15,4,0,"£70,000 p/w",£8.2M
