Rec,Inf,UID,Name,Best Pos,Age,Club,Division,Mins,Tgls/90,Tcon/90,Gls,Goals Outside Box,Shot/90,xG/shot,Shot %,ShT/90,Shots Outside Box/90,Gls/90,xG/90,NP-xG/90,xG-OP,Conv %,Ast,Asts/90,Ps A/90,Pas %,xA/90,OP-KP/90,Ch C/90,Drb/90,Pr passes/90,OP-Crs A/90,OP-Cr %,Crs A/90,Cr C/A,Tck A,Tck R,Pres A/90,Pres C/90,Poss Won/90,Poss Lost/90,K Tck/90,Int/90,Clr/90,Blk/90,Shts Blckd/90,Aer A/90,Hdr %,K Hdrs/90,Sprints/90,Dist/90,Gl Mst,Fls,FA,Yel,Red,Wage,Transfer Value
- - -,,67173048,Borja Iglesias,ST (C),33,Celta Vigo,LALIGA EA SPORTS,"3,262",0.99,1.21,11,1,1.49,0.21,54%,0.8,0.39,0.3,0.31,0.29,-0.2,20%,5,0.14,28.14,86%,0.07,0.55,0.22,1.38,0.41,0.33,17%,0.33,16%,70,69%,11.31,2.21,4.33,7.56,0,1.43,0.3,0.11,0.03,13,33%,0.03,5.66,12.6km,0,17,63,2,0,"£26,500 p/w",Not for Sale
- - -,,14153906,Nahuel Tenaglia,D (R),30,Alavés,LALIGA EA SPORTS,"2,859",1.42,1.04,1,0,0.72,0.07,43%,0.31,0.44,0.03,0.05,0.05,-0.55,4%,3,0.09,55.44,86%,0.08,0.69,0.22,1.79,5.95,0.76,25%,0.76,25%,146,81%,9.29,2.64,13.76,10.7,0.28,2.52,1.16,0.44,0.13,5.1,64%,0.54,10.51,13.1km,1,40,13,6,1,"£8,500 p/w",£425K - £4.3M
- - -,,29179726,Kikas,ST (C),27,Estrela da Amadora SAD,Liga Portugal Betclic,"1,652",1.53,1.69,12,0,1.69,0.26,61%,1.04,0.16,0.65,0.44,0.44,3.86,39%,1,0.05,20.7,86%,0.05,0.49,0.22,1.14,0.93,0.54,30%,0.54,30%,22,68%,5.23,1.31,2.56,5.99,0,0.87,0.27,0.11,0.11,5.12,19%,0,4.09,11.8km,0,27,15,4,0,"£2,000 p/w",£140K - £1.4M
- - -,,37045879,Sofyan Amrabat,DM,29,Real Betis,LALIGA EA SPORTS,"2,078",0.82,0.87,5,1,1.26,0.17,41%,0.52,0.56,0.22,0.21,0.21,0.18,17%,0,-,64.71,90%,0.09,0.87,0.22,1.91,3.46,0.82,11%,0.82,10%,57,75%,13.04,3.77,6.8,9.4,0.04,1.3,0.52,0.22,0.09,3.81,38%,0.13,15.03,14.1km,1,28,16,4,0,"£80,000 p/w",£8.6M - £11M
- - -,,2000271051,Sandro Santo,D (C),19,Estrela da Amadora SAD,Liga Portugal Betclic,"2,082",1.6,2.07,1,0,0.78,0.11,44%,0.35,0.48,0.04,0.09,0.09,-0.99,6%,3,0.13,68.34,93%,0.12,0.91,0.22,0.65,6.27,0.39,45%,0.48,55%,54,83%,10.03,2.29,7.74,7.22,0.09,1.6,1.6,0.17,0.17,2.16,32%,0.04,7.61,13.2km,0,16,9,4,0,"£1,200 p/w",£35K - £350K
- - -,Wnt,18116036,Mandela Keita,DM,24,Parma,Serie A TIM,"1,677",1.34,1.4,1,0,0.54,0.04,50%,0.27,0.38,0.05,0.02,0.02,0.55,10%,2,0.11,55.44,87%,0.07,0.7,0.21,0.32,4.51,0.48,18%,0.59,11%,52,69%,11.32,2.04,8.8,8.86,0.16,1.29,1.13,0.43,0.38,3.65,62%,0.32,11.43,13.7km,2,28,4,5,0,"£27,000 p/w",£350K - £8.8M
- - -,Wnt,67258411,Juan Miranda,D (L),26,Bologna,Serie A TIM,"2,938",1.81,1.16,5,0,1.13,0.13,65%,0.74,0.83,0.15,0.15,0.05,0.06,14%,2,0.06,62.19,88%,0.14,0.83,0.21,1.32,7.84,1.68,17%,4.56,12%,121,88%,9.77,3.19,12.56,10.54,0.12,2.6,0.7,0.61,0.15,4.47,62%,0.31,12.65,13.4km,1,32,10,6,0,"£43,000 p/w",£7.2M - £9.2M
- - -,Lst,67184347,Íñigo Lekue,D (L),33,Athletic Club,LALIGA EA SPORTS,"2,533",1.53,0.85,1,1,0.43,0.08,25%,0.11,0.32,0.04,0.03,0.03,0.03,8%,5,0.18,53.15,87%,0.09,0.85,0.21,1.35,6.43,0.99,19%,1.53,21%,116,85%,12.29,3.73,13.75,9.66,0.11,2.81,1.31,1.21,0.28,4.9,58%,0.25,13.4,14.0km,1,32,15,8,0,"£16,000 p/w",£300K
- - -,Lst,49063078,Hamed Dramé,D (C),24,Estrela da Amadora SAD,Liga Portugal Betclic,"1,701",1.38,2.01,2,0,0.48,0.08,56%,0.26,0,0.11,0.04,0.04,1.24,22%,0,-,71.38,93%,0.04,0.32,0.21,0.21,5.08,0.21,25%,0.21,25%,27,74%,4.18,1.53,7.57,6.35,0.26,1.27,2.33,0.58,0.53,5.71,73%,1.53,4.5,11.2km,1,14,1,2,0,£140 p/w,£80K
- - -,,55011464,João Aurélio,D (R),37,Nacional,Liga Portugal Betclic,"2,127",0.59,1.99,0,0,0.21,0.05,20%,0.04,0.21,-,0.01,0.01,-0.26,-,0,-,54.67,90%,0.05,0.72,0.21,0.59,4.82,0.51,21%,1.82,25%,103,76%,11.51,3.05,11.13,7.45,0.42,1.78,2.37,1.02,0.3,4.44,60%,0.42,8.04,13.0km,1,22,2,2,0,"£2,500 p/w",£0 - £60K
- - -,nEU,48036752,Lassana Coulibaly,M (C),30,Lecce,Serie A TIM,"1,711",0.95,1.37,1,1,1.1,0.08,71%,0.79,0.63,0.05,0.09,0.09,-0.66,5%,0,-,53.28,90%,0.06,0.68,0.21,1.84,3.63,0.68,15%,0.68,15%,85,81%,13.94,3.26,9.57,8.1,0.16,2.16,1.53,0.68,0.32,4,36%,0.05,12.05,13.6km,0,39,17,6,1,"£15,000 p/w",£275K - £8M
- - -,Wnt,55061113,João Novais,AM (C),32,Rio Ave,Liga Portugal Betclic,"2,610",0.66,1.97,4,1,1.66,0.07,40%,0.66,1.34,0.14,0.12,0.12,0.57,8%,2,0.07,54.31,87%,0.12,1.21,0.21,0.55,4.66,0.45,16%,5.1,15%,54,80%,8.66,1.66,5.72,11.79,0,1.38,0.48,0.24,0.24,2.38,42%,0.1,4.21,12.5km,1,22,17,4,0,"£7,000 p/w",£450K - £1.4M
- - -,Wnt,2000193127,Coba,M (L),23,Getafe,LALIGA EA SPORTS,"1,759",1.18,1.48,5,0,1.48,0.14,62%,0.92,0.56,0.26,0.21,0.21,0.91,17%,3,0.15,29.47,84%,0.06,0.77,0.2,3.27,3.68,4.09,11%,4.35,11%,74,74%,12.64,3.38,8.08,12.74,0.05,2.35,1.33,0.26,0.05,4.96,14%,0,18.01,13.8km,0,37,22,4,0,"£4,100 p/w",£150K - £1.5M
- - -,Inj,76056508,Daniel Mosquera,ST (C),26,Hellas Verona,Serie A TIM,"2,646",1.16,1.33,8,1,1.73,0.16,51%,0.88,0.51,0.27,0.29,0.23,-0.39,16%,5,0.17,16.7,86%,0.05,0.31,0.2,0.54,0.44,0.31,11%,0.31,11%,48,73%,5.85,1.12,3.57,4.29,0,1.29,0.41,0.1,0.07,10.31,29%,0,5.75,12.1km,0,35,31,4,0,"£11,000 p/w",£350K
- - -,Wnt,67199396,Lucas,D (R),31,Real Oviedo,LALIGA EA SPORTS,"2,665",1.05,1.55,2,0,0.57,0.12,47%,0.27,0.34,0.07,0.07,0.07,-0.11,12%,0,-,31.85,85%,0.1,0.95,0.2,1.62,3.14,3.28,10%,3.44,8%,120,82%,12.46,3.61,13.34,11.28,0.2,2.8,2.16,0.68,0.2,6.18,51%,0.17,16.51,13.6km,1,27,9,4,0,"£8,000 p/w",£140K - £1.4M
- - -,,49040688,Woyo Coulibaly,D (R),27,Sassuolo,Serie A TIM,"3,113",0.75,1.1,0,0,0.2,0.09,29%,0.06,0.14,-,0.02,0.02,-0.66,-,0,-,44.67,88%,0.07,0.78,0.2,1.13,7.83,3.79,11%,3.79,10%,129,74%,9.92,2.75,10.35,9.8,0.14,1.88,1.21,0.66,0.12,3.99,42%,0.26,12.63,13.2km,0,35,17,7,1,"£20,000 p/w",£375K - £3.7M
- - -,,55027975,Ivan Cavaleiro,AM (L),32,Tondela,Liga Portugal Betclic,"2,239",0.8,1.77,2,1,1.45,0.11,36%,0.52,0.88,0.08,0.16,0.16,-1.99,6%,1,0.04,26.61,83%,0.07,0.64,0.2,2.01,2.17,2.01,10%,3.26,8%,83,80%,12.82,2.69,7.2,12.14,0,2.25,0.56,0.36,0.08,6.19,21%,0.04,9.57,13.1km,0,39,59,6,0,"£2,000 p/w",Not for Sale
- - -,Wnt,43195181,Umar Sadiq,ST (C),29,Real Sociedad,LALIGA EA SPORTS,"2,243",2.01,1.4,21,2,3.69,0.19,54%,2.01,0.92,0.84,0.69,0.69,3.87,23%,1,0.04,25,82%,0.1,0.8,0.2,1.08,1.04,1.52,5%,1.52,5%,48,63%,6.62,1.56,4.77,9.39,0,1.08,0.24,0.2,0,11.6,47%,0,4.33,12.0km,0,42,40,4,0,"£36,000 p/w",£14.5M - £17.5M
- - -,,86080170,Jon Aramburu,D (R),23,Real Sociedad,LALIGA EA SPORTS,"2,269",1.23,1.47,0,0,0.36,0.1,67%,0.24,0.16,-,0.04,0.04,-0.92,-,2,0.08,47.28,90%,0.12,0.83,0.2,1.35,6.54,3.13,16%,3.17,16%,121,79%,9.76,2.66,12.81,9.2,0.12,3.33,1.31,0.79,0.2,4.13,38%,0.08,14,13.4km,0,25,11,8,0,"£25,000 p/w",£13M - £20M
- - -,,19290865,Paulinho Boia,AM (L),27,Nacional,Liga Portugal Betclic,"2,273",0.71,1.82,2,0,1.47,0.08,19%,0.28,0.83,0.08,0.12,0.12,-1.02,5%,1,0.04,34.41,84%,0.08,0.83,0.2,2.57,2.49,3.13,14%,3.13,13%,78,78%,13.54,3.17,7.52,12.79,0,2.18,1.43,0.59,0.16,5.27,47%,0.08,9.86,12.6km,1,37,43,3,0,"£9,000 p/w",£700K - £1.5M
- - -,,78093405,Federico Viñas,ST (C),27,Real Oviedo,LALIGA EA SPORTS,"2,739",1.02,1.71,7,1,1.58,0.17,52%,0.82,0.36,0.23,0.26,0.26,-1.01,15%,4,0.13,22.74,81%,0.09,0.62,0.2,0.82,0.59,0.36,9%,0.36,9%,57,74%,7.29,2,4.07,7.43,0,1.08,0.46,0.1,0.07,11.17,42%,0.03,7.36,12.8km,0,27,44,2,0,"£13,000 p/w",£3M - £6M
- - -,,2000057964,Zé Carlos,DM,24,Gil Vicente,Liga Portugal Betclic,"2,297",1.14,1.57,2,0,0.82,0.07,48%,0.39,0.63,0.08,0.05,0.05,0.6,10%,1,0.04,51.88,89%,0.07,0.78,0.2,0.71,5.33,0.59,9%,1.72,6%,77,78%,14.07,3.02,7.6,7.76,0.04,1.72,0.98,0.59,0.35,3.29,21%,0.12,7.56,13.4km,2,20,14,5,0,"£1,500 p/w",£180K - £1.8M
- - -,Inj,48043586,Issiar Dramé,D (C),27,Estrela da Amadora SAD,Liga Portugal Betclic,"2,757",1.34,1.5,2,0,0.91,0.06,43%,0.39,0.39,0.07,0.06,0.06,0.26,7%,1,0.03,68.94,92%,0.09,0.75,0.2,0.13,7.54,0.16,20%,0.16,20%,81,73%,7.7,1.6,6.92,7.15,0.16,1.01,1.31,0.33,0.26,3.07,68%,0.62,7.18,12.7km,1,36,9,4,0,"£3,000 p/w",£28K - £275K
- - -,,37084655,Dailon Rocha Livramento,ST (C),25,Casa Pia,Liga Portugal Betclic,"2,316",1.32,1.71,11,2,1.44,0.2,54%,0.78,0.54,0.43,0.28,0.28,3.77,30%,3,0.12,31.52,89%,0.09,0.43,0.19,1.09,0.93,0.85,17%,1.59,18%,39,59%,7.27,1.4,3.34,7.77,0,0.78,0.43,0.08,0,5.09,44%,0.12,4.7,11.9km,0,27,22,1,0,"£9,000 p/w",£160K - £1.6M
- - -,,67211912,Borja Mayoral,ST (C),29,Getafe,LALIGA EA SPORTS,"3,275",1.02,1.9,4,0,1.24,0.13,36%,0.44,0.41,0.11,0.17,0.17,-2.07,9%,4,0.11,20.31,84%,0.07,0.41,0.19,0.91,0.8,0.44,19%,0.44,18%,75,72%,6.65,1.18,3.98,5.74,0.03,1.07,0.41,0.14,0.05,11.16,26%,0.05,8.63,12.6km,0,56,39,5,0,"£92,000 p/w",£475K - £4.7M
- - -,nEU,43273310,David Okereke,ST (C),28,Cremonese,Serie A TIM,"1,415",1.34,1.46,7,3,1.53,0.19,58%,0.89,0.64,0.45,0.29,0.29,2.4,29%,1,0.06,26.46,85%,0.08,0.57,0.19,0.95,0.89,0.64,0%,0.64,-,46,76%,9.41,2.93,4.01,9.16,0,0.89,1.08,0.13,0.06,9.86,26%,0.13,6.36,12.6km,0,34,14,2,0,"£19,000 p/w",£425K - £4.2M
- - -,,43096538,Manuel Lazzari,D (R),32,Lazio,Serie A TIM,"1,896",1.28,0.66,0,0,0.43,0.09,44%,0.19,0.24,-,0.04,0.04,-0.81,-,0,-,73.29,92%,0.11,0.95,0.19,2.09,9.92,1.57,21%,1.57,21%,90,80%,9.02,2.61,12.67,9.07,0.19,2.85,0.81,0.57,0.28,3.09,31%,0.09,7.93,13.5km,1,27,14,7,0,"£60,000 p/w",£95K - £8M
- - -,,43124221,Pasquale Mazzocchi,WB (R),30,Napoli,Serie A TIM,"1,904",0.99,1.61,1,1,0.66,0.07,43%,0.28,0.52,0.05,0.05,0.05,0.03,7%,2,0.09,59.89,90%,0.07,0.57,0.19,3.5,5.06,2.98,11%,4.25,12%,71,82%,10.12,2.93,8.79,11.68,0.19,2.46,1.42,0.28,0.05,3.5,30%,0.14,14.18,13.8km,0,35,25,8,1,"£36,000 p/w",£1.1M - £2.4M
- - -,Wnt,67149986,Diego Rico,D (L),33,Getafe,LALIGA EA SPORTS,"2,880",0.91,1.84,2,0,0.47,0.07,47%,0.22,0.28,0.06,0.03,0.03,0.97,13%,1,0.03,36.56,82%,0.07,0.47,0.19,0.66,4.69,2,13%,4.91,15%,156,79%,10.38,2.53,13.28,11.59,0.25,2.59,2.12,0.88,0.28,5.22,69%,0.78,16.47,13.3km,0,48,8,10,1,"£23,000 p/w",£130K - £1.3M
- - -,Wnt,37063645,Mitchel Bakker,D (L),25,Atalanta,Serie A TIM,"1,448",1.68,1.31,1,0,0.62,0.07,40%,0.25,0.44,0.06,0.04,0.04,0.31,10%,1,0.06,43.2,88%,0.12,1.06,0.19,1.06,5.59,3.48,10%,5.47,8%,45,82%,7.77,1.86,12.06,10.32,0.19,3.23,1.43,0.25,0.25,4.72,47%,0.12,10.38,13.0km,1,26,11,4,0,"£46,500 p/w",£2.1M - £4.4M
- - -,Int,83320123,Renato Veiga,DM,22,Villarreal,LALIGA EA SPORTS,"3,385",2.05,1.57,3,1,0.64,0.11,29%,0.19,0.19,0.08,0.07,0.07,0.31,13%,4,0.11,50.17,93%,0.07,0.43,0.19,0.43,4.23,0.32,31%,0.35,25%,96,76%,5.45,1.54,10.85,5.74,0.24,2.21,0.98,0.72,0.64,4.52,64%,0.51,8.51,12.0km,3,31,6,9,0,"£28,000 p/w",£22M - £28M
- - -,,67246381,Ander Guevara,DM,28,Alavés,LALIGA EA SPORTS,"2,418",1.34,1.15,1,1,0.41,0.07,36%,0.15,0.3,0.04,0.03,0.03,0.25,9%,1,0.04,55.38,88%,0.08,0.63,0.19,0.63,6.22,0.45,17%,0.45,16%,92,82%,13.88,3.57,8,8.08,0.11,1.27,0.89,0.45,0.22,3.39,45%,0.22,11.65,12.8km,0,55,7,12,1,"£17,000 p/w",£8.4M - £10M
- - -,,14196681,Martín Payero,M (C),27,Cremonese,Serie A TIM,"1,451",1.3,1.05,3,0,1.18,0.17,74%,0.87,0.81,0.19,0.2,0.06,-0.26,16%,1,0.06,47.51,89%,0.08,0.43,0.19,0.56,3.6,0.37,15%,2.42,16%,64,75%,12.41,2.29,8.56,7.82,0.12,2.11,0.87,0.31,0.19,3.6,31%,0.06,10.79,14.4km,0,43,12,8,0,"£17,000 p/w",£3.2M - £6.4M
- - -,Lst,19274206,Cícero Alves,M (C),29,Tondela,Liga Portugal Betclic,"1,474",1.16,1.77,0,0,0.61,0.07,30%,0.18,0.43,-,0.04,0.04,-0.68,-,0,-,47.08,84%,0.08,0.79,0.18,0.67,4.34,0.85,14%,0.85,14%,55,78%,11.78,3.42,7.94,9.16,0,1.59,2.32,0.43,0.31,3.48,53%,0.31,13.07,13.8km,0,27,6,5,0,"£1,000 p/w",£70K
- - -,,19250042,Rodrigo Pinho,ST (C),35,Estrela da Amadora SAD,Liga Portugal Betclic,"1,968",1.37,1.46,9,1,1.33,0.16,66%,0.87,0.5,0.41,0.21,0.21,4.3,31%,3,0.14,28.58,87%,0.1,0.64,0.18,0.73,0.91,0.18,16%,1.42,-,23,65%,4.02,0.91,2.2,6.54,0,0.73,0.41,0.18,0.18,3.52,44%,0.23,4.48,11.6km,0,15,15,1,0,"£7,000 p/w",Not for Sale
- - -,,67063007,Sergi Roberto,M (C),34,Como,Serie A TIM,"2,465",1.28,1.61,3,1,0.88,0.12,33%,0.29,0.47,0.11,0.11,0.11,0.02,13%,1,0.04,46.11,89%,0.09,0.84,0.18,1.53,3.61,1.35,13%,2.19,10%,72,78%,10.99,2.56,6.83,8.18,0.11,1.68,0.88,0.4,0.26,2.48,26%,0.04,14.13,13.9km,0,20,21,3,0,"£43,000 p/w",Not for Sale
- - -,,2000116169,Sergi Altimira,DM,24,Real Betis,LALIGA EA SPORTS,"1,973",0.82,1.19,2,0,1.28,0.1,46%,0.59,0.68,0.09,0.13,0.13,-0.88,7%,1,0.05,63.68,89%,0.08,1,0.18,0.59,5.29,0.96,5%,0.96,4%,49,80%,11.72,2.78,8.76,9.35,0.05,1.41,0.91,0.32,0.27,5.02,58%,0.82,16.19,13.9km,0,19,14,5,0,"£3,800 p/w",£6.8M - £8.4M
- - -,,67245434,Saúl Coco,D (C),27,Torino,Serie A TIM,"2,473",2.37,1.38,2,0,0.76,0.1,38%,0.29,0.25,0.07,0.07,0.07,-0.05,10%,1,0.04,41.12,91%,0.06,0.55,0.18,0.18,3.42,0.18,38%,0.29,40%,47,77%,3.13,1.06,10.23,4.33,0.25,2.62,1.35,0.55,0.44,5.31,58%,0.44,4.4,11.2km,1,19,1,3,0,"£32,000 p/w",£550K - £9.4M
- - -,Lst,1509441,Dani Rodríguez,AM (C),37,Mallorca,LALIGA EA SPORTS,"2,488",0.94,1.16,1,0,1.19,0.11,52%,0.61,0.72,0.04,0.13,0.13,-2.53,3%,1,0.04,33.06,85%,0.1,0.61,0.18,1.3,2.42,1.01,9%,1.16,10%,78,81%,12.73,3.4,6.29,10.71,0.04,1.88,0.58,0.25,0.14,5.06,24%,0.04,14.65,14.3km,0,21,51,5,0,"£10,000 p/w",£90K
- - -,Int,62195758,Nikola Krstović,ST (C),26,Atalanta,Serie A TIM,"2,514",1.43,1.29,9,1,1.9,0.17,53%,1,0.61,0.32,0.32,0.29,-0.03,17%,3,0.11,21.01,83%,0.06,0.29,0.18,1.15,0.93,1.04,10%,1.04,10%,70,76%,7.95,1.79,3.97,6.69,0,1.04,0.21,0.21,0.07,12.82,32%,0.11,7.12,12.7km,0,37,42,0,1,"£8,500 p/w",£425K - £4.4M
- - -,,19347262,Ed Carlos,AM (C),25,Nacional,Liga Portugal Betclic,"1,006",1.52,1.25,3,1,1.07,0.12,58%,0.63,0.36,0.27,0.13,0.13,1.6,25%,1,0.09,35.79,86%,0.07,0.36,0.18,2.5,3.13,1.07,25%,1.07,25%,29,76%,12.52,2.77,6.71,9.04,0.09,1.79,1.07,0.36,0.09,6.08,35%,0.09,10.74,13.0km,0,10,16,2,0,£350 p/w,£30K - £300K
- - -,,43207763,Michael Folorunsho,M (C),28,Cagliari,Serie A TIM,"2,519",1.07,1.57,0,0,1.39,0.06,28%,0.39,1.11,-,0.08,0.08,-2.32,-,1,0.04,50.41,90%,0.08,0.75,0.18,1.39,4.25,1.07,9%,1.14,10%,115,80%,12.9,3.57,8.22,9.18,0,1.25,0.68,0.39,0.18,4.36,65%,0.54,9.11,13.3km,1,59,16,18,0,"£43,000 p/w",£190K - £1.9M
- - -,,24055362,Roko Baturina,ST (C),25,Gil Vicente,Liga Portugal Betclic,"2,520",1.18,1.43,12,1,3.04,0.12,49%,1.5,0.64,0.43,0.37,0.34,1.63,14%,2,0.07,29.54,83%,0.06,0.46,0.18,0.61,0.86,0.11,33%,0.11,33%,46,80%,8.25,1.82,5.82,7.75,0,1.32,0.36,0.18,0.11,13.86,58%,0.21,4.89,12.5km,0,17,22,1,0,"£7,000 p/w",£230K - £2.3M
- - -,Int,18115016,Zeno Debast,D (C),22,Sporting CP,Liga Portugal Betclic,"2,531",1.99,0.92,3,0,1.42,0.09,35%,0.5,0.43,0.11,0.13,0.13,-0.59,8%,3,0.11,62.62,91%,0.11,1.1,0.18,0.78,5.51,0.25,0%,0.32,-,60,83%,7.61,2.38,10.17,6.58,0.14,1.64,0.6,0.39,0.32,5.83,74%,0.71,7.15,12.4km,1,17,12,5,0,"£19,000 p/w",£40M - £61M
- - -,Wnt,43252473,Enrico Delprato,D (C),26,Parma,Serie A TIM,"3,038",1.04,1.78,2,0,0.33,0.16,45%,0.15,0.18,0.06,0.05,0.05,0.25,18%,3,0.09,50.9,89%,0.07,0.53,0.18,0.98,5.6,1.66,13%,2.01,14%,129,81%,8.32,2.04,11.58,8.77,0.24,2.64,0.86,0.56,0.24,4.92,55%,0.59,9.6,12.8km,1,43,17,12,0,"£32,000 p/w",£2.9M - £5.4M
- - -,,67258846,Marc Aguado,M (C),26,Elche,LALIGA EA SPORTS,"2,533",0.92,1.53,0,0,0.43,0.05,42%,0.18,0.18,-,0.02,0.02,-0.65,-,1,0.04,55.82,91%,0.05,0.57,0.18,0.18,5.47,0.07,33%,0.11,50%,65,71%,8.07,2.06,7.18,5.83,0.07,1.39,0.5,0.18,0.07,3.06,62%,0.43,8.49,12.6km,2,44,1,10,1,"£3,000 p/w",£375K - £3.6M
- - -,,37053643,Gianluca Scamacca,ST (C),27,Atalanta,Serie A TIM,"1,527",1.53,1.36,10,0,3.12,0.15,51%,1.59,0.65,0.59,0.45,0.41,2.29,19%,2,0.12,19.39,79%,0.07,0.35,0.18,1,0.94,0.29,0%,0.29,-,29,69%,8.31,1.53,4.42,8.25,0,0.94,0.29,0.29,0.18,11.26,40%,0.06,6.01,12.6km,0,12,32,0,0,"£115,000 p/w",£22M - £28M
- - -,,2000108513,Mateo Joseph,ST (C),22,Mallorca,LALIGA EA SPORTS,"1,021",1.5,1.85,8,1,2.29,0.16,65%,1.5,0.79,0.71,0.37,0.37,3.83,31%,1,0.09,19.92,87%,0.11,0.53,0.18,0.88,0.71,1.23,0%,1.23,-,18,78%,5.47,1.23,3.26,6.79,0,0.97,0.53,0.09,0.09,10.58,18%,0,6.43,12.9km,0,18,9,1,0,"£15,000 p/w",£3.3M - £6.4M
- - -,,2000016400,Gonçalo Esteves,D (R),22,Alverca SAD,Liga Portugal Betclic,"2,052",1.49,2.24,1,1,0.39,0.06,33%,0.13,0.35,0.04,0.02,0.02,0.49,11%,0,-,33.86,85%,0.07,0.75,0.18,1.1,4.21,1.71,21%,1.71,20%,69,74%,7.41,2.11,11.49,8.38,0.26,2.98,1.93,0.57,0.31,3.38,38%,0.13,13.68,13.1km,1,25,6,3,1,"£4,400 p/w",£100K - £1M
- - -,,53098756,Morten Thorsby,M (C),30,Genoa,Serie A TIM,"1,545",1.05,1.86,1,0,1.51,0.07,31%,0.47,0.7,0.06,0.11,0.11,-0.85,4%,1,0.06,51.09,87%,0.1,0.87,0.17,0.76,5.42,0.35,17%,0.35,16%,60,72%,11.53,2.68,8.5,7.98,0.06,1.46,1.81,0.41,0.23,5.53,62%,0.7,13.05,13.5km,0,50,10,10,1,"£20,000 p/w",£550K - £5.4M
- - -,,67225734,Fran Navarro,ST (C),28,Braga,Liga Portugal Betclic,"1,546",1.8,0.76,4,1,1.92,0.15,33%,0.64,0.87,0.23,0.29,0.29,-1.04,12%,4,0.23,21.6,87%,0.08,0.47,0.17,1.34,0.47,0.64,0%,0.64,-,29,69%,6.87,1.46,3.49,6.29,0,0.82,0.12,0.29,0.06,10.6,27%,0,4.19,12.3km,0,19,18,0,0,"£18,500 p/w",£750K - £9.8M
- - -,,67295600,Isaac Romero,ST (C),26,Sevilla,LALIGA EA SPORTS,"3,093",1.63,1.54,13,0,2.42,0.2,55%,1.34,0.44,0.38,0.49,0.49,-3.82,16%,5,0.15,24.7,85%,0.09,0.64,0.17,1.25,1.11,0.84,7%,0.84,6%,69,71%,8.73,2.21,4.92,7.8,0,0.87,0.17,0.17,0.03,9.86,35%,0.03,6.84,12.6km,0,50,49,4,0,"£40,000 p/w",£7M - £11M
- - -,Int,63029353,Dávid Hancko,D (L),28,Atlético de Madrid,LALIGA EA SPORTS,"1,549",1.63,1.39,0,0,0.58,0.18,20%,0.12,0,-,0.1,0.06,-1.8,-,2,0.12,64.32,92%,0.09,0.46,0.17,0.35,7.79,0.93,21%,1.1,25%,52,83%,5.29,1.98,11.74,7.2,0.23,2.03,0.76,0.41,0.29,7.15,78%,1.22,9.3,12.4km,1,12,2,3,0,"£45,000 p/w",£9.8M - £12M
- - -,Wnt,78027200,Leandro Cabrera,D (C),34,Espanyol,LALIGA EA SPORTS,"3,101",1.25,1.83,1,0,0.58,0.08,55%,0.32,0.03,0.03,0.04,0.04,-0.54,5%,3,0.09,49.83,85%,0.07,0.44,0.17,0.12,4.24,0.61,24%,0.61,23%,107,73%,5.51,1.6,11.38,11.35,0.44,1.45,2.15,0.73,0.49,7.37,82%,1.71,6.88,11.8km,1,46,1,10,0,"£14,500 p/w",£60K - £600K
- - -,Inj,96116988,Filip Marchwiński,AM (C),24,Lecce,Serie A TIM,"2,078",0.91,1.21,6,0,1.47,0.18,44%,0.65,0.48,0.26,0.26,0.26,-0.05,18%,2,0.09,30.01,83%,0.12,0.74,0.17,1.34,2.12,0.52,0%,0.52,-,39,79%,13.86,3.59,6.41,9.01,0,1.82,0.95,0.35,0.17,8.71,31%,0.04,11.52,13.8km,0,21,31,6,0,"£12,500 p/w",£550K - £5.4M
- - -,,93084711,Gustaf Lagerbielke,D (C),26,Braga,Liga Portugal Betclic,"2,079",1.9,0.82,3,1,0.95,0.08,23%,0.22,0.09,0.13,0.07,0.07,1.31,14%,1,0.04,58.1,92%,0.07,0.48,0.17,0.17,7.23,0.43,20%,0.43,20%,47,87%,5.54,1.77,11.26,5.5,0.22,1.65,1,0.26,0.17,7.14,64%,0.43,4.81,11.6km,0,9,2,2,0,"£14,000 p/w",£180K - £1.8M
- - -,Inj,19302919,Léo Chu,AM (L),26,Alverca SAD,Liga Portugal Betclic,"1,567",1.32,2.53,6,0,1.72,0.2,57%,0.98,0.69,0.34,0.34,0.29,0.14,20%,2,0.11,25.1,83%,0.08,0.52,0.17,1.38,1.38,0.57,31%,0.75,40%,29,79%,8.27,1.61,4.94,7.7,0,2.07,0.46,-,0,8.16,15%,0.06,6.38,12.5km,0,12,40,2,0,"£8,500 p/w",£275K - £2.8M
- - -,Wnt,14227360,Máximo Perrone,DM,23,Como,Serie A TIM,"2,091",1.03,1.81,1,0,1.33,0.07,39%,0.52,1.12,0.04,0.09,0.09,-1.08,3%,1,0.04,56.34,90%,0.06,0.65,0.17,1.08,4,0.47,27%,0.47,27%,60,72%,11.92,2.41,6.28,7.06,0.09,1.94,0.82,0.47,0.26,2.75,39%,0.17,13.82,13.9km,1,28,6,9,0,"£35,000 p/w",£500K - £4.9M
